Account: ID;Rate Plan Charge: ID;Invoice Item: Charge Amount;Invoice Item: Processing Type;Invoice Item: Service Start Date;Invoice Item: Service End Date;Invoice Item: Charge Date;Invoice Item: ID;Subscription: SubscriptionId;Invoice Item: AppliedToInvoiceItemId;Invoice Item: Quantity;Invoice Item: UOM;Invoice Item: ChargeType;SubscriptionNumber;Rate Plan Charge: Charge Number
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/04/2018;30/04/2018;11/11/2018 01:01;ad76628fc46e443092624c94a3430e39;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/05/2018;31/05/2018;11/11/2018 01:01;4f9fa65ea3134fd28df46f3e8824aea1;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/06/2018;30/06/2018;11/11/2018 01:01;0ed1faf00a514c538c17a493791abe60;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/07/2018;31/07/2018;11/11/2018 01:01;3c09e5d832b04cf69108720d2f8ff05b;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/08/2018;31/08/2018;11/11/2018 01:01;0839b37274aa420f842e818395160c30;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/09/2018;30/09/2018;11/11/2018 01:01;c26a725d01d04957975e765c254b035e;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;58900754336e4be6874fa763883aad7a;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;85bc3a59bc1e49caac83eeea8235c579;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;8a6b688763794385aaccc76a5df9411c;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;e43da52ac28c45588d4546bc4f17ea6d;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1dff31696;0;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;11f90b2aabc140d994a26fd776cd0bf8;2c92c08665d271e70165ebe1df281617;;1;Devices;Recurring;A-S00017386;C-00055846
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e0e717a9;120;Charge;01/02/2018;28/02/2018;11/11/2018 01:01;4a0d188fa35743e1b6f62e03a7f7edae;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/03/2018;31/03/2018;11/11/2018 01:01;711474037c3d4099a1eca8be947fca50;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/04/2018;30/04/2018;11/11/2018 01:01;21674bce78494ec7be6022c057b33c70;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/05/2018;31/05/2018;11/11/2018 01:01;d4730667463c450b8735d63633748e43;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/06/2018;30/06/2018;11/11/2018 01:01;c03f23375b11400997f3b0e4527ae5d9;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/07/2018;31/07/2018;11/11/2018 01:01;90b78fd958fb476da1bb4c543bac9864;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/08/2018;31/08/2018;11/11/2018 01:01;2274c5f5496041ea979d9f4614fd08e3;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/09/2018;30/09/2018;11/11/2018 01:01;402d4b529a244913a91c3414d72043d7;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;682c552c79f34818aa0974c556a2f2e8;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;de7aecf36e734b8ca7694af68e4ca395;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;7bf79b5d1f5c489ea56d7aa46ca98f8a;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;b977fc3492624c34807bc3877340500d;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e14c180f;0;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;4114a2299d784121a56f5618709bb849;2c92c08665d271e70165ebe1e0a21770;;1;Devices;Recurring;A-S00017384;C-00055844
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e321196d;100;Charge;01/01/2018;31/01/2018;11/11/2018 01:01;1cb6a96643cf4522b99dcaca1b1c3dcd;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e321196d;100;Charge;01/02/2018;28/02/2018;11/11/2018 01:01;b1b4810edd6b48659ae33b40b38dd22f;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/03/2018;31/03/2018;11/11/2018 01:01;bc63567f2ac74bd3bab3efc8165b89cb;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/04/2018;30/04/2018;11/11/2018 01:01;984d70db81224ab98fcc5ae34bddcf03;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/05/2018;31/05/2018;11/11/2018 01:01;88279f885cf048efacb0be3735f1b7ff;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/06/2018;30/06/2018;11/11/2018 01:01;a47e598962a04bb383ba372170648cf9;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/07/2018;31/07/2018;11/11/2018 01:01;c84a38f3029a42debcc2031fee61ea7a;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/08/2018;31/08/2018;11/11/2018 01:01;49d1bd3d1e424addbf2a213b08b45c52;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/09/2018;30/09/2018;11/11/2018 01:01;7e71243e8a504dde959b404a9ad2e39c;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;b4588156719643e1b27f6b00ae5d3678;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;038b827634334bec8caece1cbdf2b4dd;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;3d144edb0cae4f5fbbf8476f13814135;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;77b8520291634596971ac0af5b73f541;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e3a419de;0;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;7b5a5cd9874e429e8da39bd61603e3ad;2c92c08665d271e70165ebe1e2ef1927;;1;Devices;Recurring;A-S00017385;C-00055845
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e47c1aab;100;Charge;01/01/2018;31/01/2018;11/11/2018 01:01;8e3ac77998c3403eaba2ec9370aeffcf;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e47c1aab;100;Charge;01/02/2018;28/02/2018;11/11/2018 01:01;be01393ed5c643629e292e0039757b1c;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/03/2018;31/03/2018;11/11/2018 01:01;97104694fa8c4563855999527894e0ad;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/04/2018;30/04/2018;11/11/2018 01:01;7be305b918324a73bbd1e79de606eaa9;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/05/2018;31/05/2018;11/11/2018 01:01;e56c81c904cf4e5c85e10b3ad3c1e626;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/06/2018;30/06/2018;11/11/2018 01:01;01813627ca8e473cb799b5e6f5d79d2c;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/07/2018;31/07/2018;11/11/2018 01:01;dfc10546e8514079870d67d3a651c797;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/08/2018;31/08/2018;11/11/2018 01:01;4f14e696cd5842629d51eb5d5e722ca5;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/09/2018;30/09/2018;11/11/2018 01:01;ac816dd0b4c544f79952110a3edcb575;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;97991b1e7c6643d4bec70c226a73d685;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;fca5deeefe074482a103e9d49114c319;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;a788d4f687df48e4a3717420aa212660;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;06128d5652104d428b78c30c6aa3967a;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c08665d271e70165ebe1e4d71aec;0;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;5ae84dc43fc141ba806d46038659416f;2c92c08665d271e70165ebe1e44a1a89;;1;Devices;Recurring;A-S00017383;C-00055843
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;a9f1499895234ca3831568b8fd937168;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;3b856b358771488da5778820686720d8;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;350f0134504849d4b260dec27dcf66c4;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;44d3372bf06447498fe48b072397f1bd;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;05159242b2a042eaac250ca203fa1df2;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/03/2019;31/03/2019;11/11/2018 01:01;f9d2e7b2daae4680a39b0ddc33752737;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/04/2019;30/04/2019;11/11/2018 01:01;0ac78811e1b24d5296f2819be038b4c7;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d2cb77ed630e;200;Charge;01/05/2019;31/05/2019;11/11/2018 01:01;7bf1354b9c4a4476b083e394e0285c12;2c92c0f865d272ef0165d2cc03db6b14;;1;Devices;Recurring;A-S00017380;C-00055840
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;f68580a671c64a6ebf3f47946ff08465;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;bb0f89a7179244e68a228eb53de533d3;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;c5fbeefecec54f21bb606886d607cfc5;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;e38c39cb8b96458fa27ca023530a0d40;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;e27fae69bc204e8494a43caea1d5a260;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/03/2019;31/03/2019;11/11/2018 01:01;d15ea4c75d1a4a459328dc940adee074;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/04/2019;30/04/2019;11/11/2018 01:01;ceb07571122847ad9f3b4c3302e92020;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865d272fe0165d493c9097290;28000;Charge;01/05/2019;31/05/2019;11/11/2018 01:01;f83cc457bfac4f8196db4c46d18ff9b1;2c92c0f865d272fe0165d493c8eb7285;;1;Devices;Recurring;A-S00017382;C-00055842
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865dc12e60165f1cbda4e3b2f;100;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;6c52ec1ed2a64f0e8b0ba970d01951b1;2c92c0f865dc12e60165f1cbda253b29;;1;;Recurring;A-S00017403;C-00055863
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865dc12e60165f1cbda4e3b2f;100;Charge;01/03/2019;31/03/2019;11/11/2018 01:01;0c47500d9f984cdbaf4e95b42bf87db9;2c92c0f865dc12e60165f1cbda253b29;;1;;Recurring;A-S00017403;C-00055863
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865dc12e60165f1cbda4e3b2f;100;Charge;01/04/2019;30/04/2019;11/11/2018 01:01;6d9eab775e3c451aafcbd282fd020466;2c92c0f865dc12e60165f1cbda253b29;;1;;Recurring;A-S00017403;C-00055863
2c92c0f8657e6e40016584ed21f112cb;2c92c0f865dc12e60165f1cbda4e3b2f;100;Charge;01/05/2019;31/05/2019;11/11/2018 01:01;7be84596e899456ba40ebb5019eb275f;2c92c0f865dc12e60165f1cbda253b29;;1;;Recurring;A-S00017403;C-00055863
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d280590165eca63ad23568;100;Charge;01/10/2018;31/10/2018;11/11/2018 01:01;9b6cec7cb29948eb9b668a8e6e74ff40;2c92c0f965d280590165eca63ab33562;;1;Devices;Recurring;A-S00017391;C-00055851
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d280590165eca63ad23568;100;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;b83102494ca44cc090b671d00367e405;2c92c0f965d280590165eca63ab33562;;1;Devices;Recurring;A-S00017391;C-00055851
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/10/2018;12/11/2018;11/11/2018 01:01;2db4deaf078e41299f915b1876fc1fd6;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/11/2018;12/12/2018;11/11/2018 01:01;2312fa43dbb9427184742659ff7556fd;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/12/2018;12/01/2019;11/11/2018 01:01;deff58c34f694bd0b16e73f887b60b88;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/01/2019;12/02/2019;11/11/2018 01:01;cf3680e912a342a3ba235c588bb5fa7c;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/02/2019;12/03/2019;11/11/2018 01:01;8188d1ec8cb246a997c2bac00a6f9ad9;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/03/2019;12/04/2019;11/11/2018 01:01;24f1655d20b54c95a85d517aab5a726e;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0f8657e6e40016584ed21f112cb;2c92c0f965d2805b0165d2c4a2092ec3;100;Charge;13/04/2019;12/05/2019;11/11/2018 01:01;76873807321a4665a5c8c1a46d346d70;2c92c0f965d2805b0165d2c4a1e72ebd;;1;Devices;Recurring;A-S00017379;C-00055839
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f86140da8101616459859f668e;12;Charge;05/02/2018;05/02/2018;11/11/2018 01:01;38ff0bd8727348f09411fcb596c25262;2c92c0f86140da810161645985666686;;1;;OneTime;A-S00016665;C-00054423
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f86140da810161645985e76697;0;Charge;05/02/2018;04/02/2019;11/11/2018 01:01;a2d07d7a818a46db965c97fff2a1c266;2c92c0f86140da810161645985666686;;1;;Recurring;A-S00016665;C-00054426
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f86140da810161645985e76697;0;Charge;05/02/2019;04/02/2020;11/11/2018 01:01;b34ed5fc092a4e0b84f2313cd38457cb;2c92c0f86140da810161645985666686;;1;;Recurring;A-S00016665;C-00054426
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f862fa7dab0162fba5df0c2a6f;12;Charge;02/02/2018;02/02/2018;11/11/2018 01:01;e843aefb376b42f388df79946143d299;2c92c0f862fa7dab0162fba5deb72a5e;;1;;OneTime;A-S00016656;C-00054405
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f862fa7dab0162fba5dee22a66;0;Charge;25/04/2018;01/02/2019;11/11/2018 01:01;f4bf7adbd29443c8aa7bd625d94c55b3;2c92c0f862fa7dab0162fba5deb72a5e;;1;;Recurring;A-S00016656;C-00054865
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f862fa7dab0162fba5dee22a66;0;Charge;02/02/2019;01/02/2020;11/11/2018 01:01;42532d73d4c74353811429614bfb5050;2c92c0f862fa7dab0162fba5deb72a5e;;1;;Recurring;A-S00016656;C-00054865
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc01663e009d052870;52;Charge;04/10/2018;04/10/2018;11/11/2018 01:01;848ca11dc587447ebc9d2df494bf3875;2c92c0f8661febcc01663e009cca2868;;1;;OneTime;A-S00017475;C-00055990
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;08/10/2018;31/10/2018;11/11/2018 01:01;5eb1ba71d41443ef9e3e6653589f5631;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/11/2018;30/11/2018;11/11/2018 01:01;85cfb72ed9c3471e8972b9106a9d9033;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/12/2018;31/12/2018;11/11/2018 01:01;1543fa4f82334ad29452d15345ea4aa0;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/01/2019;31/01/2019;11/11/2018 01:01;5382d631b2a44b9c8ce70d084993747c;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/02/2019;28/02/2019;11/11/2018 01:01;f836c00d406e46b8a67ec7f238b7d7cf;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/03/2019;31/03/2019;11/11/2018 01:01;f7a9ff15cfff4450a1d3c695537e30b8;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/04/2019;30/04/2019;11/11/2018 01:01;78e335dc41eb4998a0138a1ede931760;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febcc0166535b5ad12db3;0;Charge;01/05/2019;31/05/2019;11/11/2018 01:01;1c1e7b5e6cc04c338b7f6e2905ace127;2c92c0f8661febcc0166535b5a9a2dab;;1;;Recurring;A-S00017494;C-00056028
2c92c0fb501d4f1d01506c46755d4a51;2c92c0f8661febd301663eab461e2b82;52;Charge;04/10/2018;04/10/2018;11/11/2018 01:01;496de2d9120e412c875a62ded7adcfed;2c92c0f8661febd301663eab45f52b7a;;1;;OneTime;A-S00017478;C-00055996
