Account: ID,Rate Plan Charge: ID,Invoice Item: Charge Amount,Invoice Item: Processing Type,Invoice Item: Service Start Date,Invoice Item: Service End Date,Invoice Item: Charge Date,Invoice Item: ID,Subscription: SubscriptionId,Invoice Item: AppliedToInvoiceItemId,Invoice Item: Quantity,Invoice Item: UOM,Invoice Item: ChargeType,Subscription: Subscription Number,Rate Plan Charge: Charge Number
2c92c0fa501d435d015069de1ce11264,2c92c0f9501d4f3301506c4843246cdf,-72,Discount,15/10/2016,14/10/2017,16/11/2018 11:37:03,04556c7a89b244558754489e25c80c54,2c92c0f9501d4f3301506c4842cc6cd6,94031011626242278ae2f07800471407,1,,Recurring,A-S00002392,C-00006643
2c92c0fa501d435d015069de1ce11264,2c92c0f9501d4f3301506c4843246cdf,-72,Discount,15/10/2017,14/10/2018,16/11/2018 11:37:03,177a455bf3624c9a8eb85431ac9ab217,2c92c0f9501d4f3301506c4842cc6cd6,020169f073914e01881b7ad039ee7e56,1,,Recurring,A-S00002392,C-00006643
2c92c0fa501d435d015069de1ce11264,2c92c0f9501d4f3301506c483f1b6cc8,-72,Discount,15/10/2016,14/10/2017,16/11/2018 11:37:03,85ab8db2b7ea4fe4a67efa92bf8d8e76,2c92c0f9501d4f3301506c4842cc6cd6,8c1c6451522141ef93c6aff25899b4f5,1,,Recurring,A-S00002392,C-00006645
2c92c0fa501d435d015069de1ce11264,2c92c0f9501d4f3301506c483f1b6cc8,-72,Discount,15/10/2017,14/10/2018,16/11/2018 11:37:03,b20e4986dc2b469ebe3208f2ee900574,2c92c0f9501d4f3301506c4842cc6cd6,5c610680a439450abb90c82a4a6c1746,1,,Recurring,A-S00002392,C-00006645
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f615fd4e07,-145.21,Charge,01/01/2019,31/07/2019,16/11/2018 11:37:04,a0299a568b604914b0e0ea7a80842a35,2c92c0f96454a71d016465f6158b4ded,,2,Devices,Recurring,A-S00017155,C-00055302
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f616074e08,-87.12,Charge,01/01/2019,31/07/2019,16/11/2018 11:37:04,6a23b73dc5c945ecbf2b29a6eb0ce73e,2c92c0f96454a71d016465f6158b4ded,,3,Devices,Recurring,A-S00017155,C-00055303
2c92c0f8638c476701638dbffa094dfb,2c92c0f96483089301648481b89e2835,6.58,Charge,01/07/2018,24/07/2018,16/11/2018 11:37:04,bac13b708ed8461aaa385ed745b51983,2c92c0f96483089301648481b852282a,,2,Devices,Recurring,A-S00017177,C-00055354
2c92c0f8638c476701638dbffa094dfb,2c92c0f96483089301648481b89e2835,100,Charge,25/07/2018,24/07/2019,16/11/2018 11:37:04,4a8e36479065452b81a188a7831717bb,2c92c0f96483089301648481b852282a,,2,Devices,Recurring,A-S00017177,C-00055354
2c92c0f8638c476701638dbffa094dfb,2c92c0f96483089301648481b8912832,13.36,Charge,01/07/2018,13/07/2018,16/11/2018 11:37:04,a9be79b6154f45ae8d4d795dca5fa2b0,2c92c0f96483089301648481b852282a,,3,Devices,Recurring,A-S00017177,C-00055353
2c92c0f8638c476701638dbffa094dfb,2c92c0f8647e2294016484811a532df3,15.07,Charge,14/07/2018,24/07/2018,16/11/2018 11:37:04,1c8fd99e9bc744a2bdb0b02411a0277e,2c92c0f96483089301648481b852282a,,4,Devices,Recurring,A-S00017177,C-00055353
2c92c0f8638c476701638dbffa094dfb,2c92c0f8647e2294016484811a532df3,500,Charge,25/07/2018,24/07/2019,16/11/2018 11:37:04,6327a96f62d649e8a5630aba065cbf60,2c92c0f96483089301648481b852282a,,4,Devices,Recurring,A-S00017177,C-00055353
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da3047f0,0,Charge,16/08/2018,16/08/2018,16/11/2018 11:37:04,a1da73dc7ef3491cb7a07344cbf93de4,2c92c0f9652cfad401654345d9cc47dd,,0,Devices,OneTime,A-S00017249,C-00055499
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da3747f1,340,Charge,16/08/2018,16/08/2018,16/11/2018 11:37:04,30119989ce8747c983274166b04777af,2c92c0f9652cfad401654345d9cc47dd,,2,Devices,OneTime,A-S00017249,C-00055500
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da3e47f2,0,Charge,16/08/2018,16/08/2018,16/11/2018 11:37:04,5669655a77c84e60b0581e46cd46b249,2c92c0f9652cfad401654345d9cc47dd,,0,Devices,OneTime,A-S00017249,C-00055501
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da9347fe,6.16,Charge,16/08/2018,24/08/2018,16/11/2018 11:37:04,f4ccf7da24354f6786c79637e793361a,2c92c0f9652cfad401654345d9cc47dd,,2,Devices,Recurring,A-S00017249,C-00055503
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da9347fe,250,Charge,25/08/2018,24/08/2019,16/11/2018 11:37:04,06d2aee958d94ead85aa7c1a72f3944f,2c92c0f9652cfad401654345d9cc47dd,,2,Devices,Recurring,A-S00017249,C-00055503
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da9c47ff,0,Charge,16/08/2018,24/08/2018,16/11/2018 11:37:04,44b78016776143dd907309f5657a8bb1,2c92c0f9652cfad401654345d9cc47dd,,0,Devices,Recurring,A-S00017249,C-00055504
2c92c0f8638c476701638dbffa094dfb,2c92c0f9652cfad401654345da9c47ff,0,Charge,25/08/2018,24/08/2019,16/11/2018 11:37:04,cf162bf0309549d4b7b6f82cd45fcb93,2c92c0f9652cfad401654345d9cc47dd,,0,Devices,Recurring,A-S00017249,C-00055504
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f615f44e06,-2.9,Discount,01/01/2019,31/07/2019,16/11/2018 11:37:04,fa31844356e14199b1d6d89c2183aef0,2c92c0f96454a71d016465f6158b4ded,a0299a568b604914b0e0ea7a80842a35,1,,Recurring,A-S00017155,C-00055301
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f6160b4e0a,-8.89,Discount,01/01/2019,31/07/2019,16/11/2018 11:37:04,a61673fde87c45ac9a1ca693adf35eff,2c92c0f96454a71d016465f6158b4ded,a0299a568b604914b0e0ea7a80842a35,1,,Recurring,A-S00017155,C-00055304
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f615f44e06,-1.74,Discount,01/01/2019,31/07/2019,16/11/2018 11:37:04,07ecb6acabd644be853f5645fb4c16e1,2c92c0f96454a71d016465f6158b4ded,6a23b73dc5c945ecbf2b29a6eb0ce73e,1,,Recurring,A-S00017155,C-00055301
2c92c0f8638c476701638dbffa094dfb,2c92c0f96454a71d016465f6160b4e0a,-5.33,Discount,01/01/2019,31/07/2019,16/11/2018 11:37:04,2014d0534e19439890d30c042f9515f9,2c92c0f96454a71d016465f6158b4ded,6a23b73dc5c945ecbf2b29a6eb0ce73e,1,,Recurring,A-S00017155,C-00055304
2c92c0f962cec79b0162d9c086e21995,2c92c086639207990163d44d47656e31,49,Charge,01/05/2018,01/05/2018,16/11/2018 11:37:04,6339072d1dea451e939ddcec188abf93,2c92c086639207990163d44d46c76e0e,,1,,OneTime,A-S00016902,C-00054890
2c92c0f962cec79b0162d9c086e21995,2c92c086639207990163d44d471c6e21,29.92,Charge,01/05/2018,30/06/2018,16/11/2018 11:37:04,6a9733fc37ef449bbdd6338a8b5ae9f4,2c92c086639207990163d44d46c76e0e,,1,,Recurring,A-S00016902,C-00054887
2c92c0f962cec79b0162d9c086e21995,2c92c086639207990163d44d471c6e21,179,Charge,01/07/2018,30/06/2019,16/11/2018 11:37:04,7646e2cb88ca4b4691997d32daff9c3b,2c92c086639207990163d44d46c76e0e,,1,,Recurring,A-S00016902,C-00054887
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,12/06/2018,29/06/2018,16/11/2018 11:37:04,9a9e768750cd4549b12ffa5b1f62c1df,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,30/06/2018,30/07/2018,16/11/2018 11:37:04,b2d717fa9b444e05a6a55d6f10f71e5f,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/07/2018,30/08/2018,16/11/2018 11:37:04,1898c42bdfa049789983321d5aa3e0bc,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/08/2018,29/09/2018,16/11/2018 11:37:04,c3838e897f0e45069c5e46e07552e2af,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,30/09/2018,30/10/2018,16/11/2018 11:37:04,1d2b1bf5e8b9459980831832cfc2b03c,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/10/2018,29/11/2018,16/11/2018 11:37:04,a0d7116761a34124983470f989f1e99c,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,30/11/2018,30/12/2018,16/11/2018 11:37:04,398017cde3c44f34ae36a733ee34f3cb,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/12/2018,30/01/2019,16/11/2018 11:37:04,599dadcc768e440da3fceb7ccfd78eb7,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/01/2019,27/02/2019,16/11/2018 11:37:04,f5d43be0a45a41558f49c99848556b2d,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,28/02/2019,30/03/2019,16/11/2018 11:37:04,92a8ae31595c440ba56b58320fba6822,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f962cec79b0162d9c086e21995,2c92c0f863f7f0480163f923a9c27ed8,0,Charge,31/03/2019,29/04/2019,16/11/2018 11:37:04,1621d9677cd040ff90eef4ad2dcbdbce,2c92c0f863f7f0480163f923a99e7ed2,,0,License,Recurring,A-S00017087,C-00055204
2c92c0f862dc5f910162dd1125cc0fae,2c92c0f866536dab01665e5782e97ffd,0,Charge,10/10/2018,10/10/2018,16/11/2018 11:37:04,1d37b1bb66094ddfbe6bf9a828a887e6,2c92c0f866536dab01665e5782cb7ff8,,1,,OneTime,A-S00017496,C-00056033
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/11/2018,06/12/2018,16/11/2018 11:37:04,be95400f381442a592bf61f9c95df9a3,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/12/2018,06/01/2019,16/11/2018 11:37:04,6d29ed1ead4843da9f98e33489824a55,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/01/2019,06/02/2019,16/11/2018 11:37:04,11f15478e52c4a3eaa9009233c5aadfb,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/02/2019,06/03/2019,16/11/2018 11:37:04,ad1e4f092c60441491ecdba3b3e9eed0,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/03/2019,06/04/2019,16/11/2018 11:37:04,378a83f71dd6464d82a30575cd0041bc,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186360654,262.5,Charge,07/04/2019,06/05/2019,16/11/2018 11:37:04,e659eb0436b44209a34f68696bd28a09,2c92c0f86680fd090166a5b185f6064c,,1,,Recurring,A-S00017536,C-00056114
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/11/2018,06/12/2018,16/11/2018 11:37:04,0f1e7701be0b407bb0143e9500acb8f2,2c92c0f86680fd090166a5b185f6064c,be95400f381442a592bf61f9c95df9a3,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/12/2018,06/01/2019,16/11/2018 11:37:04,cdc17160c1a1450c9054a0ae400656ba,2c92c0f86680fd090166a5b185f6064c,6d29ed1ead4843da9f98e33489824a55,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/01/2019,06/02/2019,16/11/2018 11:37:04,c54ef78f9b844676baffe5f6003efdbc,2c92c0f86680fd090166a5b185f6064c,11f15478e52c4a3eaa9009233c5aadfb,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/02/2019,06/03/2019,16/11/2018 11:37:04,31521fa0c47a4762b4da472469a02460,2c92c0f86680fd090166a5b185f6064c,ad1e4f092c60441491ecdba3b3e9eed0,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/03/2019,06/04/2019,16/11/2018 11:37:04,5b4bcf202c64442690f5972b21064022,2c92c0f86680fd090166a5b185f6064c,378a83f71dd6464d82a30575cd0041bc,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b1862d0653,-78.75,Discount,07/04/2019,06/05/2019,16/11/2018 11:37:04,dc996f2a976b46548cf7adfb7c34233f,2c92c0f86680fd090166a5b185f6064c,e659eb0436b44209a34f68696bd28a09,1,,Recurring,A-S00017536,C-00056113
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/11/2018,06/12/2018,16/11/2018 11:37:04,9148dfb834d04fafac8cf26d621058b2,2c92c0f86680fd090166a5b185f6064c,be95400f381442a592bf61f9c95df9a3,1,,Recurring,A-S00017536,C-00056115
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/12/2018,06/01/2019,16/11/2018 11:37:04,e129b7c052ab4b43be388ca2cbc0d4c6,2c92c0f86680fd090166a5b185f6064c,6d29ed1ead4843da9f98e33489824a55,1,,Recurring,A-S00017536,C-00056115
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/01/2019,06/02/2019,16/11/2018 11:37:04,7b1b86a7d44b4580ba4bc9d32ef2eeb1,2c92c0f86680fd090166a5b185f6064c,11f15478e52c4a3eaa9009233c5aadfb,1,,Recurring,A-S00017536,C-00056115
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/02/2019,06/03/2019,16/11/2018 11:37:04,10243419f29d4df293a40021bcd9bf2f,2c92c0f86680fd090166a5b185f6064c,ad1e4f092c60441491ecdba3b3e9eed0,1,,Recurring,A-S00017536,C-00056115
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/03/2019,06/04/2019,16/11/2018 11:37:04,d2a901ec08b34962a9347c4832ce8590,2c92c0f86680fd090166a5b185f6064c,378a83f71dd6464d82a30575cd0041bc,1,,Recurring,A-S00017536,C-00056115
2c92c0f9658a4fb00165909dac981789,2c92c0f86680fd090166a5b186580659,-73.5,Discount,07/04/2019,06/05/2019,16/11/2018 11:37:04,83d5d823dfce4486ba8ea8d4f5b7efd0,2c92c0f86680fd090166a5b185f6064c,e659eb0436b44209a34f68696bd28a09,1,,Recurring,A-S00017536,C-00056115
2c92c0f862ceb6a60162cf0839196de8,2c92c0f966810ad1016693b635b51f84,84,Charge,20/09/2018,20/09/2018,16/11/2018 11:37:04,9151d89467144123a628c0e778a3b256,2c92c0f966810ad1016693b635761f7c,,1,,OneTime,A-S00017410,C-00055875
2c92c0fa501d435c015038906e043f25,2c92c0f966c8abd30166cab9ef903d5e,-4650,Charge,04/02/2018,03/02/2019,16/11/2018 11:37:04,5a78c7d36f3e40e296b3eda2d9459bb9,2c92c0f966c8abd30166cab9ef743d58,,1,,Recurring,A-S00002769,C-00008225
2c92c0fa501d435c015038906e043f25,2c92c0f966c8abd30166cab9ef903d5e,-4650,Charge,04/02/2017,03/02/2018,16/11/2018 11:37:04,4832cc6bea71464d8deb8a73ebd07668,2c92c0f966c8abd30166cab9ef743d58,,1,,Recurring,A-S00002769,C-00008225
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/10/2018,23/11/2018,16/11/2018 11:37:04,61889e978983432980c16b744be9cce6,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/11/2018,23/12/2018,16/11/2018 11:37:04,a743cb53120e41af98f3dfc6e2fce5ad,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/12/2018,23/01/2019,16/11/2018 11:37:04,383812523de543baa5f198843c56b263,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/01/2019,23/02/2019,16/11/2018 11:37:04,fc7bb4e862114d58be2830ef79f81215,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/02/2019,23/03/2019,16/11/2018 11:37:04,e7f7e76bf2594782897bb8734983bb6b,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/03/2019,23/04/2019,16/11/2018 11:37:04,d556c6ef253f4da386f269596a408293,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f866536dab01665eda10fc5b39,5.42,Charge,24/04/2019,23/05/2019,16/11/2018 11:37:04,804e31312e37447ab9369fef01af21ca,2c92c0f866536dab01665eda10675b31,,1,,Recurring,A-S00017500,C-00056043
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/10/2018,23/11/2018,16/11/2018 11:37:04,f9733a6749be450888ff085a42cd1c7b,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/11/2018,23/12/2018,16/11/2018 11:37:04,8aa6a7ecc0b440c7bcf7cf814ae48a33,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/12/2018,23/01/2019,16/11/2018 11:37:04,02dd6786486b4be882d93d7f45c98259,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/01/2019,23/02/2019,16/11/2018 11:37:04,4115023eb35e4fc49e66a24aea707b90,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/02/2019,23/03/2019,16/11/2018 11:37:04,19265ccbd8d643baad988629a886c835,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/03/2019,23/04/2019,16/11/2018 11:37:04,8358c5bf945f4ca7a22b0efd657bab32,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0f866536da301665ea594a46171,2c92c0f966537bef01665ec071bb7553,5.42,Charge,24/04/2019,23/05/2019,16/11/2018 11:37:04,bfe41d83b0c342729b454c7bd494fb5e,2c92c0f966537bef01665ec0715f754b,,1,,Recurring,A-S00017498,C-00056039
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f86140da8101616459859f668e,12,Charge,05/02/2018,05/02/2018,16/11/2018 11:37:04,b17e3f99d1d14b48b13ca8e4da8052e3,2c92c0f86140da810161645985666686,,1,,OneTime,A-S00016665,C-00054423
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f86140da810161645985e76697,0,Charge,05/02/2018,04/02/2019,16/11/2018 11:37:04,bf2a6bdfae8d4d0b9c372fb2f385ee3d,2c92c0f86140da810161645985666686,,1,,Recurring,A-S00016665,C-00054426
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f86140da810161645985e76697,0,Charge,05/02/2019,04/02/2020,16/11/2018 11:37:04,8f85a409f88b45ae91d94a90c7e1ecd2,2c92c0f86140da810161645985666686,,1,,Recurring,A-S00016665,C-00054426
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f862fa7dab0162fba5df0c2a6f,12,Charge,02/02/2018,02/02/2018,16/11/2018 11:37:04,96d29c822c174b5d93b28b44dd3e5273,2c92c0f862fa7dab0162fba5deb72a5e,,1,,OneTime,A-S00016656,C-00054405
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f862fa7dab0162fba5dee22a66,0,Charge,25/04/2018,01/02/2019,16/11/2018 11:37:04,69c666bfb97346a783fc87d91ba8c807,2c92c0f862fa7dab0162fba5deb72a5e,,1,,Recurring,A-S00016656,C-00054865
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f862fa7dab0162fba5dee22a66,0,Charge,02/02/2019,01/02/2020,16/11/2018 11:37:04,0b4b2215256f4f1880f387477495fcc4,2c92c0f862fa7dab0162fba5deb72a5e,,1,,Recurring,A-S00016656,C-00054865
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc01663e009d052870,52,Charge,04/10/2018,04/10/2018,16/11/2018 11:37:04,f687cfd93266474180a5a66aa0853c8f,2c92c0f8661febcc01663e009cca2868,,1,,OneTime,A-S00017475,C-00055990
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,08/10/2018,31/10/2018,16/11/2018 11:37:04,afa5eb7c0338487e9a3f6ab0c0f19ba1,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/11/2018,30/11/2018,16/11/2018 11:37:04,f03b24f3636c46fd9518584c5a87404b,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/12/2018,31/12/2018,16/11/2018 11:37:04,887030cf56d24f5aa1b040a1ab53fa22,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/01/2019,31/01/2019,16/11/2018 11:37:04,3619bf3f790845cd97d9259bdf1c17fc,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/02/2019,28/02/2019,16/11/2018 11:37:04,ed5f0322119c438e8071ac397ffcdf5f,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/03/2019,31/03/2019,16/11/2018 11:37:04,3d441c47fc6845068b5f3a73b153e291,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/04/2019,30/04/2019,16/11/2018 11:37:04,48f1afaa4fc74e88b0e6bcf11ab0c83c,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febcc0166535b5ad12db3,0,Charge,01/05/2019,31/05/2019,16/11/2018 11:37:04,affa4ddc359b4e98844bbab5203104c0,2c92c0f8661febcc0166535b5a9a2dab,,1,,Recurring,A-S00017494,C-00056028
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f8661febd301663eab461e2b82,52,Charge,04/10/2018,04/10/2018,16/11/2018 11:37:04,e439098d4e6a48ac8c191ab1ca06a788,2c92c0f8661febd301663eab45f52b7a,,1,,OneTime,A-S00017478,C-00055996
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f96140e5660161550cd70a6744,12,Charge,02/02/2018,02/02/2018,16/11/2018 11:37:04,c18958ce5d76459ba8b057578c3966c5,2c92c0f96140e5660161550cd6d1673c,,1,,OneTime,A-S00016655,C-00054403
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f9661ff98c01663ed769f95456,52,Charge,04/10/2018,04/10/2018,16/11/2018 11:37:04,c8a10b2dbd5d47c2b28e7a7d08965ef6,2c92c0f9661ff98c01663ed769cd544e,,1,,OneTime,A-S00017479,C-00055998
2c92c0fb501d4f1d01506c46755d4a51,2c92c0f9661ff98c01663ef9a7b30d0d,52,Charge,04/10/2018,04/10/2018,16/11/2018 11:37:04,ba00f25d3b004719b5e0fc31e3757a4f,2c92c0f9661ff98c01663ef9a77f0d05,,1,,OneTime,A-S00017480,C-00056000
2c92c0f864ea96c20164f4fb99f4321f,2c92c0f964eaa3ec0164f4fc9bce3120,100,Charge,01/08/2018,01/08/2018,16/11/2018 11:37:04,4fb69b01bac847f8ac659958c2793279,2c92c0f964eaa3ec0164f4fc9ba3311a,,1,,OneTime,A-S00017226,C-00055461
2c92c0f864ea96c20164f4fb99f4321f,2c92c0f964eaa3ec0164f60f22550fd9,155,Charge,01/01/2018,31/12/2018,16/11/2018 11:37:04,0fc2a89194f940a4b2b8d982145b2441,2c92c0f964eaa3ec0164f60f22190fce,,1,,Recurring,A-S00017227,C-00055463
2c92c0f864ea96c20164f4fb99f4321f,2c92c0f964eaa3ec0164f60f22550fd9,155,Charge,01/01/2019,31/12/2019,16/11/2018 11:37:04,9f13d8c636aa4922aa0793a2cf60addd,2c92c0f964eaa3ec0164f60f22190fce,,1,,Recurring,A-S00017227,C-00055463
